class,"(1, 1)","(3, 1)","(5, 1)","(7, 1)","(9, 1)","(1, 3)","(3, 3)","(5, 3)","(7, 3)","(9, 3)","(1, 5)","(3, 5)","(5, 5)","(7, 5)","(9, 5)","(1, 7)","(3, 7)","(5, 7)","(7, 7)","(9, 7)","(1, 9)","(3, 9)","(5, 9)","(7, 9)","(9, 9)"
n01531178_8838,5.171867370605469,5.558399200439453,5.889581680297852,5.998406887054443,5.753393173217773,0.4995098114013672,0.7148618698120117,5.550501346588135,5.435457706451416,5.875343322753906,0.5402803421020508,0.8080892562866211,2.044370651245117,2.093477249145508,5.511214256286621,4.239139080047607,2.6995344161987305,0.07588481903076172,0.7411165237426758,5.130378723144531,5.179869651794434,4.982593059539795,3.8462142944335938,1.7799835205078125,5.623335838317871
n01531178_8881,5.056392192840576,4.850988388061523,4.8643574714660645,4.392262935638428,4.9847517013549805,3.3158040046691895,3.9306063652038574,3.672013759613037,4.1606831550598145,5.396766662597656,0.9376201629638672,1.4341011047363281,2.4517574310302734,3.905111789703369,5.071101665496826,3.310330867767334,3.5703816413879395,3.9248557090759277,4.878169536590576,4.929390907287598,5.827876091003418,5.869366645812988,6.086823463439941,5.382681369781494,5.67549991607666
n01531178_8909,6.016092300415039,4.572206497192383,2.2452564239501953,2.594973564147949,6.880805969238281,4.670175075531006,2.5844202041625977,1.1085748672485352,2.881575584411621,7.001947402954102,4.89275598526001,0.8290605545043945,1.904566764831543,4.105720043182373,6.391285419464111,5.9413933753967285,3.6129531860351562,4.247959136962891,6.286279678344727,7.203927516937256,6.6248250007629395,6.49726676940918,6.918612003326416,7.095935821533203,7.4634857177734375
n01531178_8912,4.102769374847412,3.5277905464172363,4.203423500061035,4.6208271980285645,5.335931777954102,3.7856040000915527,1.4000244140625,2.3464269638061523,4.3129777908325195,4.3665642738342285,3.3743743896484375,0.10097217559814453,0.14064693450927734,0.4734821319580078,4.475549697875977,3.591224193572998,1.558903694152832,0.024494171142578125,0.08224678039550781,3.2885875701904297,4.307264804840088,2.9856162071228027,1.3461227416992188,1.4776792526245117,4.50232458114624
n01531178_898,4.979887962341309,5.540940284729004,5.4042253494262695,5.718189239501953,5.312486171722412,4.8254218101501465,5.572082042694092,3.952606678009033,4.105332851409912,4.748513698577881,5.444430828094482,6.905978679656982,7.765250205993652,5.310357570648193,4.923488616943359,3.415620803833008,6.5045485496521,9.171086311340332,5.1702494621276855,4.909756660461426,4.509871482849121,5.70770263671875,5.047543525695801,5.377371788024902,4.865375518798828
n01531178_8982,3.247500419616699,0.07069778442382812,4.719873428344727,4.156717300415039,4.833425521850586,3.8088808059692383,2.8096628189086914,2.3179636001586914,4.488951206207275,4.637927532196045,3.981569766998291,1.220529556274414,1.7176790237426758,4.576923847198486,4.867817401885986,5.4701104164123535,3.2176685333251953,2.609447479248047,3.4544763565063477,4.869030952453613,5.097200870513916,5.127565860748291,2.4630203247070312,3.890077590942383,4.483780384063721
n01531178_9013,4.8273420333862305,5.313175201416016,5.297439098358154,5.6402482986450195,5.594486236572266,5.066540718078613,5.297481060028076,4.903927326202393,6.022002696990967,5.5770440101623535,4.597817897796631,3.344015121459961,3.6142683029174805,5.571534633636475,4.730252742767334,4.307699680328369,3.407074451446533,3.495624542236328,5.4827165603637695,5.757138729095459,5.106905937194824,5.845114707946777,6.529733180999756,6.6253485679626465,4.3963541984558105
n01531178_9017,4.535987377166748,2.816720485687256,1.615096092224121,1.2732305526733398,1.6418390274047852,3.5880866050720215,3.973715305328369,1.4989843368530273,2.2748336791992188,1.9537391662597656,4.753121852874756,3.5305771827697754,2.213296890258789,1.2433242797851562,2.26888370513916,4.560067176818848,5.08651876449585,5.026188373565674,4.9301676750183105,4.252915382385254,4.576136589050293,4.615334510803223,4.733345985412598,4.033356189727783,4.100798606872559
n01531178_9049,1.1736555099487305,0.23448944091796875,0.44120216369628906,1.0435552597045898,0.13049983978271484,1.5246787071228027,0.5044460296630859,2.670100688934326,0.7376947402954102,1.3040657043457031,2.3890438079833984,2.201897621154785,2.130765438079834,2.0079894065856934,4.777344703674316,3.111685276031494,1.0859651565551758,2.158681869506836,4.09918737411499,5.213996410369873,5.654114723205566,5.19581413269043,5.930327892303467,5.586287021636963,6.174887657165527
n01531178_9099,5.2043046951293945,5.141136169433594,5.402828216552734,5.662356376647949,5.708978652954102,4.4789862632751465,3.603954315185547,5.213041305541992,5.0505266189575195,5.300552845001221,3.168149471282959,3.0287232398986816,1.2335195541381836,2.4415745735168457,4.2327704429626465,4.2418212890625,3.2653660774230957,4.444826602935791,2.790456771850586,4.907054901123047,4.661550045013428,4.93272590637207,5.317485809326172,4.543630599975586,5.516261100769043
